time,value
8436.0,323.85210024647415
8440.0,334.4058220692707
8444.0,345.3309689539626
8448.0,356.47985610978077
8452.0,367.71007746079147
8456.0,378.886491446361
8460.0,389.8830453267158
8464.0,400.5844144546221
8468.0,410.8874365044583
8472.0,420.7023241744708
8476.0,429.95364337485603
8480.0,438.58104736882433
8484.0,446.5397607378056
8488.0,453.8008103937488
8492.0,460.3510041644958
8496.0,466.1926607365782
8500.0,471.3430979522639
8504.0,475.83388961295793
8508.0,479.7099040151158
8512.0,483.0281404016039
8516.0,485.8563823085532
8520.0,488.2716893835882
8524.0,490.35875160800174
8528.0,492.20813193726786
8532.0,493.9144251446277
8536.0,495.5743620710849
8540.0,497.2848895059328
8544.0,499.14125649214355
8548.0,501.23513790911056
8552.0,503.652825658163
8556.0,506.4735165831736
8560.0,509.7677243447879
8564.0,513.5958398741421
8568.0,518.0068619467457
8572.0,523.0373161129012
8576.0,528.7103769279735
8580.0,535.035205257745
8584.0,542.0065094145305
8588.0,549.604335995825
8592.0,557.7940935271087
8596.0,566.5268093292003
8600.0,575.7396174111044
8604.0,585.3564726022666
8608.0,595.2890835551686
8612.0,605.4380546465136
8616.0,615.6942241639622
8620.0,625.9401834697684
8624.0,636.0519590710779
8628.0,645.9008366940573
8632.0,655.3553035589603
8636.0,664.2830821040548
8640.0,672.5532254707315
8644.0,680.0382423078198
8648.0,686.6162161760623
8652.0,692.1728833618565
8656.0,696.6036324471618
8660.0,699.8153895513607
8664.0,701.7283546615796
8668.0,702.2775567613604
8672.0,701.4141984148426
8676.0,699.1067639401977
8680.0,695.3418692051229
8684.0,690.1248353068333
8688.0,683.4799728786865
8692.0,675.4505684244881
8696.0,666.0985688572302
8700.0,655.503965257357
8704.0,643.763881721323
8708.0,630.9913800054442
8712.0,617.3139954451556
8716.0,602.8720243032327
8720.0,587.8165872223789
8724.0,572.3074977724634
8728.0,556.5109691291824
8732.0,540.5971956074243
8736.0,524.7378489276633
8740.0,509.10353145842606
8744.0,493.8612300105898
8748.0,479.1718139759248
8752.0,465.1876208014819
8756.0,452.0501701590092
8760.0,439.88804588366844
8764.0,428.8149819597064
8768.0,418.92818562691855
8772.0,410.3069271443195
8776.0,403.0114219219485
8780.0,397.0820266322005
8784.0,392.5387665042658
8788.0,389.3812061873952
8792.0,387.58867119077985
8796.0,387.120820846508
8800.0,387.91856697569693
8804.0,389.90532506176726
8808.0,392.98857694819054
8812.0,397.06171620524424
8816.0,402.006139811069
8820.0,407.69354316449414
8824.0,413.98837006795304
8828.0,420.75036538201056
8832.0,427.8371756367109
8836.0,435.1069420388724
8840.0,442.42083107587365
8844.0,449.64545025499973
8848.0,456.65510027580035
8852.0,463.3338198463465
8856.0,469.5771851419644
8860.0,475.29383233853997
8864.0,480.40667855598645
8868.0,484.853823777408
8872.0,488.5891237482366
8876.0,491.5824314087839
8880.0,493.819511971921
8884.0,495.3016441778924
8888.0,496.0449272891602
8892.0,496.07931966640064
8896.0,495.44743993552964
8900.0,494.2031656295873
8904.0,492.4100667968147
8908.0,490.13971355331824
8912.0,487.4698970837204
8916.0,484.4828032848634
8920.0,481.2631772023989
8924.0,477.8965146960983
8928.0,474.46731542696244
8932.0,471.0574283034899
8936.0,467.7445169817763
8940.0,464.60066899872936
8944.0,461.69116788501316
8948.0,459.07344348016284
8952.0,456.7962118991789
8956.0,454.89881325776594
8960.0,453.41075231261425
8964.0,452.3514445262465
8968.0,451.7301676208032
8972.0,451.54621633188367
8976.0,451.78925569741284
8980.0,452.4398657055216
8984.0,453.47026739798514
8988.0,454.84521756370293
8992.0,456.5230559925939
8996.0,458.45688593008384
9000.0,460.5958649265089
9004.0,462.88657985696295
9008.0,465.27447676152843
9012.0,467.7053136351002
9016.0,470.12660261507045
9020.0,472.4890072814999
9024.0,474.747661039907
9028.0,476.86337384559806
9032.0,478.803696870219
9036.0,480.543818044509
9040.0,482.06726560413745
9044.0,483.3664016779381
9048.0,484.4426934736233
9052.0,485.3067555733078
9056.0,485.9781629473512
9060.0,486.48504018115307
9064.0,486.8634379356085
9068.0,487.1565129262688
9072.0,487.4135328193981
9076.0,487.688732301892
9080.0,488.040050830613
9084.0,488.5277856919312
9088.0,489.2131955329792
9092.0,490.15708928184347
9096.0,491.4184335717514
9100.0,493.0530088902123
9104.0,495.1121411726895
9108.0,497.6415318830471
9112.0,500.68020617267183
9116.0,504.25959575655236
9120.0,508.4027706575164
9124.0,513.1238316726445
9128.0,518.4274730392195
9132.0,524.3087222178492
9136.0,530.752860990365
9140.0,537.735529246622
9144.0,545.2230099562149
9148.0,553.1726909226028
9152.0,561.5336960184461
9156.0,570.2476757103786
9160.0,579.2497437982579
9164.0,588.4695444152088
9168.0,597.8324304859548
9172.0,607.2607321388701
9176.0,616.675091247795
9180.0,625.9958366073345
9184.0,635.1443733547154
9188.0,644.0445600615058
9192.0,652.6240471925662
9196.0,660.8155511595124
9200.0,668.5580389767408
9204.0,675.7977997128254
9208.0,682.4893806109496
9212.0,688.5963678825581
9216.0,694.0919947230327
9220.0,698.9595621351249
9224.0,703.1926617610839
9228.0,706.7951940568845
9232.0,709.7811795806099
9236.0,712.174365673582
9240.0,714.0076352092115
9244.0,715.3222282412278
9248.0,716.1667911807325
9252.0,716.5962714803311
9256.0,716.6706787307052
9260.0,716.453735769799
9264.0,716.0114460679796
9268.0,715.4106062451536
9272.0,714.7172947661203
9276.0,713.9953692260146
9280.0,713.3050048871816
9284.0,712.7013062022455
9288.0,712.2330211305238
9292.0,711.9413854438063
9296.0,711.85912122998
9300.0,712.0096106469058
9304.0,712.4062627816683
9308.0,713.0520882928479
9312.0,713.9394932799019
9316.0,715.0503002763122
9320.0,716.3560001155923
9324.0,717.8182336131443
9328.0,719.3894967662745
9332.0,721.0140578106287
9336.0,722.6290692068844
9340.0,724.1658525938122
9344.0,725.5513300266161
9348.0,726.7095705169734
9352.0,727.5634171082011
9356.0,728.0361565964546
9360.0,728.0531917749836
9364.0,727.5436750669862
9368.0,726.4420629745262
9372.0,724.6895531093364
9376.0,722.2353696127323
9380.0,719.0378681581203
9384.0,715.0654379417336
9388.0,710.2971846087461
9392.0,704.723384574794
9396.0,698.3457074635932
9400.0,691.1772092266549
9404.0,683.2421037830394
9408.0,674.5753256038153
9412.0,665.2218995998185
9416.0,655.2361381050065
9420.0,644.6806877564225
9424.0,633.6254515124741
9428.0,622.1464126679813
9432.0,610.3243883657215
9436.0,598.243739809335
9440.0,585.9910653118762
9444.0,573.6539006548104
9448.0,561.3194491518209
9452.0,549.0733614512033
9456.0,536.9985825875879
9460.0,525.174281208144
9464.0,513.674873334626
9468.0,502.5691505485729
9472.0,491.91952015124843
9476.0,481.78136267998997
9480.0,472.2025101675091
9484.0,463.222846707642
9488.0,454.8740312326005
9492.0,447.1793409049239
9496.0,440.1536321739098
9500.0,433.80341533054434
9504.0,428.12703730016324
9508.0,423.1149664133329
9512.0,418.7501719626832
9516.0,415.00859045999994
9520.0,411.85966963747416
9524.0,409.26698038422535
9528.0,407.1888859783815
9532.0,405.5792571811914
9536.0,404.38822103082657
9540.0,403.56293055092226
9544.0,403.0483421266765
9548.0,402.78798706712865
9552.0,402.72472394822626
9556.0,402.8014588093221
9560.0,402.96182122489313
9564.0,403.1507856788233
9568.0,403.31522942271505
9572.0,403.4044199989834
9576.0,403.3704278385151
9580.0,403.1684618185669
9584.0,402.75712833862303
9588.0,402.09861721327604
9592.0,401.15882034135234
9596.0,399.9073915456144
9600.0,398.3177580536494
9604.0,396.3670956868309
9608.0,394.03628083307785
9612.0,391.30983259626163
9616.0,388.1758580303605
9620.0,384.6260119988333
9624.0,380.6554809941451
9628.0,376.262997453234
9632.0,371.4508880846737
9636.0,366.2251568079231
9640.0,360.595600266083
9644.0,354.57595154814805
9648.0,348.18404570759975
9652.0,341.44199884049993
9656.0,334.3763908921802
9660.0,327.01844107884534
9664.0,319.4041639386699
9668.0,311.57449361572407
9672.0,303.57536402212224
9676.0,295.45773298622936
9680.0,287.27753934037
9684.0,279.0955830940368
9688.0,270.97732034168894
9692.0,262.99256632755333
9696.0,255.21510208707215
9700.0,247.72218225505603
9704.0,240.59394392075183
9708.0,233.91271876349398
9712.0,227.76225306284493
9716.0,222.22684249406925
9720.0,217.39039085178842
9724.0,213.33540395253104
9728.0,210.14193190604573
9732.0,207.8864746573056
9736.0,206.6408671048986
9740.0,206.4711610951884
9744.0,207.4365220791385
9748.0,209.58815815319562
9752.0,212.96829862259833
9756.0,217.60923823990953
9760.0,223.53246204825643
9764.0,230.7478644872109
9768.0,239.25307529053842
9772.0,249.0329038478261
9776.0,260.05891309674763
9780.0,272.2891334962152
9784.0,285.6679270172586
9788.0,300.1260102720441
9792.0,315.5806448458618
9796.0,331.93600158132307
9800.0,349.0837039624802
9804.0,366.90355383714586
9808.0,385.26444048653514
9812.0,404.02543149795815
9816.0,423.03704102153023
9820.0,442.1426678104226
9824.0,461.1801919815146
9828.0,479.98371571777216
9832.0,498.38542919644283
9836.0,516.2175789377344
9840.0,533.3145117090742
9844.0,549.514763418946
9848.0,564.6631594759018
9852.0,578.6128911625289
9856.0,591.2275318014124
9860.0,602.3829568287337
9864.0,611.9691331767491
9868.0,619.8917453924798
9872.0,626.0736285322888
9876.0,630.4559809969459
9880.0,632.9993340706972
9884.0,633.6842589520134
9888.0,632.5117964488978
9892.0,629.5035991915518
9896.0,624.7017811300274
9900.0,618.16847418145
9904.0,609.9850971114894
9908.0,600.2513469863871
9912.0,589.0839286837007
9916.0,576.6150428593329
9920.0,562.9906573116504
9924.0,548.3685907571753
9928.0,532.9164415358472
9932.0,516.8093965891914
9936.0,500.22795810967705
9940.0,483.3556265011436
9944.0,466.3765786938357
9948.0,449.47338035009926
9952.0,432.8247689890514
9956.0,416.60354256734377
9960.0,400.9745847471945
9964.0,386.0930542095289
9968.0,372.10276117048215
9972.0,359.13474993753067
9976.0,347.3061020679431
9980.0,336.71897060885834
9984.0,327.4598520944058
9988.0,319.59909944856275
9992.0,313.1906756013848
9996.0,308.2721443555139
10000.0,304.8648917669863
10004.0,302.9745680135242
10008.0,302.5917364360064
10012.0,303.6927131979894
10016.0,306.24057787733227
10020.0,310.1863323702464
10024.0,315.4701828656039
10028.0,322.0229174770985
10032.0,329.7673505676206
10036.0,338.61980404364556
10040.0,348.49159609221016
10044.0,359.29050901479303
10048.0,370.92220981773687
10052.0,383.2915997415758
10056.0,396.30407167109684
10060.0,409.86665721598393
10064.0,423.889048151015
10068.0,438.28447986931036
10072.0,452.9704675607771
10076.0,467.86938899116313
10080.0,482.90891099729583
10084.0,498.0222600802707
10088.0,513.1483407220383
10092.0,528.2317082283992
10096.0,543.2224059620768
10100.0,558.075679707532
10104.0,572.7515845203673
10108.0,587.2145016634228
10112.0,601.4325850389105
10116.0,615.3771578467805
10120.0,629.022081012375
10124.0,642.3431152029141
10128.0,655.3172979456275
10132.0,667.9223564199045
10136.0,680.1361748903955
10140.0,691.9363334654648
10144.0,703.299731903936
10148.0,714.2023086169314
10152.0,724.6188610433138
10156.0,734.5229695673042
10160.0,743.887023405214
10164.0,752.682343566654
10168.0,760.8793951145917
10172.0,768.4480784783892
10176.0,775.3580875037638
10180.0,781.5793203253303
10184.0,787.0823281893404
10188.0,791.8387872129355
10192.0,795.8219788081384
10196.0,799.0072660311585
10200.0,801.3725551855517
10204.0,802.8987342238216
10208.0,803.5700814619465
10212.0,803.3746396122665
10216.0,802.304551129065
10220.0,800.3563514462097
10224.0,797.5312169888228
10228.0,793.8351649685129
10232.0,789.2792020158515
10236.0,783.8794187423101
10240.0,777.6570274192579
10244.0,770.6383401587386
10248.0,762.8546853072236
10252.0,754.3422602334063
10256.0,745.1419193094655
10260.0,735.2988966515077
10264.0,724.8624640940294
10268.0,713.8855259157572
10272.0,702.4241529955195
10276.0,690.5370603350253
10280.0,678.2850332094541
10284.0,665.7303085534497
10288.0,652.9359195064167
10292.0,639.9650122823106
10296.0,626.8801456839951
10300.0,613.7425846648939
10304.0,600.6116003412566
10308.0,587.5437896996638
10312.0,574.5924287903711
10316.0,561.8068733090527
10320.0,549.2320200639814
10324.0,536.9078418910291
10328.0,524.8690071524532
10332.0,513.1445930965617
10336.0,501.757900132499
10340.0,490.72637156142866
10344.0,480.0616205813063
10348.0,469.76956353425635
10352.0,459.85065549178637
10356.0,450.30022148467054
10360.0,441.1088741031498
10364.0,432.2630059500198
10368.0,423.7453436639185
10372.0,415.53554908976344
10376.0,407.61085280116055
10380.0,399.94670566786584
10384.0,392.5174354520164
10388.0,385.29689722602023
10392.0,378.25910829022666
10396.0,371.37885981029046
10400.0,364.63229833905365
10404.0,357.99747070378305
10408.0,351.4548256131232
10412.0,344.9876650779602
10416.0,338.5825386117421
10420.0,332.2295733065604
10424.0,325.92273329493077
10428.0,319.660002789824
10432.0,313.4434878254715
10436.0,307.2794329714626
10440.0,301.17815062880874
10444.0,295.1538620014023
10448.0,289.2244504323593
10452.0,283.41112946743095
10456.0,277.73802972455604
10460.0,272.2317103772309
10464.0,266.9206027646844
10468.0,261.8343952851655
10472.0,257.00337026819466
10476.0,252.4577049141717
10480.0,248.2267495930123
10484.0,244.33829776962656
10488.0,240.81786254539813
10492.0,237.68797525676828
10496.0,234.96752173687466
10500.0,232.67113167247555
10504.0,230.80863588677255
10508.0,229.38460526864512
10512.0,228.39798343828795
10516.0,227.8418231648221
10520.0,227.70313416319894
10524.0,227.9628473230402
10528.0,228.59589775518458
10532.0,229.57142635071193
10536.0,230.85309689185686
10540.0,232.39952319458365
10544.0,234.1647983593536
10548.0,236.09911601824217
10552.0,238.14947154492128
10556.0,240.2604295807196
10560.0,242.37494295595084
10564.0,244.43520717280666
10568.0,246.3835340772253
10572.0,248.16322818422123
10576.0,249.7194493241796
10580.0,251.0000458261747
10584.0,251.95634331957993
10588.0,252.5438753809746
10592.0,252.72304363811807
10596.0,252.45969652255732
10600.0,251.72561759338382
10604.0,250.49891619469818
10608.0,248.76431511902902
10612.0,246.51333189137043
10616.0,243.74435222890733
10620.0,240.46259613726423
10624.0,236.679978945115
10628.0,232.41487132817082
10632.0,227.69176400705604
10636.0,222.54084430030105
10640.0,216.99749305478292
10644.0,211.10171164500582
10648.0,204.8974897156274
10652.0,198.43212512648597
10656.0,191.7555081355652
10660.0,184.91938221520792
10664.0,177.97659403696542
10668.0,170.9803450817496
10672.0,163.98345703996722
10676.0,157.03766267085865
10680.0,150.19293310390114
10684.0,143.49685170038975
10688.0,136.99404356203175
10692.0,130.72566858978885
10696.0,124.72898467969188
10700.0,119.03698621730929
10704.0,113.67812152648825
10708.0,108.67609137085283
10712.0,104.04972903075026
10716.0,99.81296091829813
10720.0,95.9748451844816
10724.0,92.53968435112492
10728.0,89.50720670334495
10732.0,86.87281003956964
10736.0,84.62786042676393
10740.0,82.76003787088911
10744.0,81.2537202996853
10748.0,80.09039696919935
10752.0,79.2491023408122
10756.0,78.70686161899847
10760.0,78.43913947414038
10764.0,78.42028397768199
10768.0,78.62395842241527
10772.0,79.02355445816866
10776.0,79.59258080939043
10780.0,80.30502272237464
10784.0,81.13566818502389
10788.0,82.06039784585487
10792.0,83.0564364134978
10796.0,84.10256413108435
10800.0,85.1792876830117
10804.0,86.26897059814732
10808.0,87.35592385883697
10812.0,88.42645800537423
10816.0,89.46889853733796
10820.0,90.47356685373094
10824.0,91.43272934396708
10828.0,92.3405175468227
10832.0,93.19282254163
10836.0,93.98716693079713
10840.0,94.72255791880957
10844.0,95.39932509308495
10848.0,96.01894656874077
10852.0,96.5838671741121
10856.0,97.0973123285697
10860.0,97.56310120208462
10864.0,97.98546265155875
10868.0,98.36885730675426
10872.0,98.71780903224558
10876.0,99.03674882299191
10880.0,99.32987399927607
10884.0,99.60102534950025
10888.0,99.85358462535268
10892.0,100.09039452469025
10896.0,100.31370300308637
10900.0,100.52513342482885
10904.0,100.72568167437912
10908.0,100.91574087472519
10912.0,101.0951537908328
10916.0,101.26329234807105
10920.0,101.41916299485501
10924.0,101.56153591733064
10928.0,101.68909540138822
10932.0,101.80060795972756
10936.0,101.89510422179879
10940.0,101.97207004191048
10944.0,102.03164183219059
10948.0,102.07480078567711
10952.0,102.10356043105133
10956.0,102.12114186235415
10960.0,102.13213101983682
10964.0,102.14261256479274
10968.0,102.16027519220815
10972.0,102.19448365792235
10976.0,102.25631335617066
10980.0,102.35854396089537
10984.0,102.51560943064067
10988.0,102.74350256172568
10992.0,103.05963324514457
10996.0,103.482640622573
11000.0,104.03216042339201
11004.0,104.72854986994619
11008.0,105.59257363325007
11012.0,106.64505538012874
11016.0,107.90650045396251
11020.0,109.39669615645381
11024.0,111.13429692892342
11028.0,113.13640244676156
11032.0,115.4181372128846
11036.0,117.99224063675919
11040.0,120.86867678997702
11044.0,124.05427301985773
11048.0,127.5523963697978
11052.0,131.36267629896932
11056.0,135.48078152354267
11060.0,139.89825793300093
11064.0,144.6024334890966
11068.0,149.57639481566883
11072.0,154.79903886194393
11076.0,160.24520159919157
11080.0,165.88586422005818
11084.0,171.68843577931872
11088.0,177.61710966972967
11092.0,183.6332897905837
11096.0,189.69608076086206
11100.0,195.7628350755254
11104.0,201.78974873319768
11108.0,207.73249562312995
11112.0,213.5468899058729
11116.0,219.18956480529005
11120.0,224.61865567993408
11124.0,229.79447497194016
11128.0,234.6801666427038
11132.0,239.24232799140935
11136.0,243.4515873047035
11140.0,247.28312658822173
11144.0,250.71713966291932
11148.0,253.73921714657232
11152.0,256.3406512550807
11156.0,258.5186549171674
11160.0,260.2764913635755
11164.0,261.6235120882095
11168.0,262.57510284145474
11172.0,263.15253906133574
11176.0,263.38275383291347
11180.0,263.29802304929234
11184.0,262.9355738907934
11188.0,262.33712400662193
11192.0,261.54835984162173
11196.0,260.61836336817464
11200.0,259.5989970359994
11204.0,258.54425703205436
11208.0,257.50960496741845
11212.0,256.5512879271313
11216.0,255.7256564947549
11220.0,255.0884899415977
11224.0,254.6943372675571
11228.0,254.59588219458243
11232.0,254.8433395409388
11236.0,255.48388964705626
11240.0,256.56115669176086
11244.0,258.1147358478232
11248.0,260.17977329938714
11252.0,262.7866022041803
11256.0,265.96043675222745
11260.0,269.72112556887765
11264.0,274.08296485002086
11268.0,279.05457081750546
11272.0,284.638810357941
11276.0,290.8327880696912
11280.0,297.6278873974371
11284.0,305.0098630834888
11288.0,312.95898181007004
11292.0,321.4502076464682
11296.0,330.4534287477877
11300.0,339.93372167394017
11304.0,349.8516497004891
11308.0,360.16359156634485
11312.0,370.8220972354149
11316.0,381.77626742829204
11320.0,392.97215389327994
11324.0,404.3531776197287
11328.0,415.86056243644225
11332.0,427.4337816696175
11336.0,439.0110157448289
11340.0,450.52961879336124
11344.0,461.926592453357
11348.0,473.13906513050205
11352.0,484.10477499162073
11356.0,494.76255489856317
11360.0,505.0528173420138
11364.0,514.9180372023958
11368.0,524.3032298506188
11372.0,533.1564217137646
11376.0,541.4291099844277
11380.0,549.0767076677723
11384.0,556.0589696642181
11388.0,562.3403951108148
11392.0,567.8906007886167
11396.0,572.6846600878084
11400.0,576.7034018500549
11404.0,579.9336634209992
11408.0,582.3684924808783
11412.0,584.0072926929956
11416.0,584.8559088983654
11420.0,584.9266484394738
11424.0,584.2382361595941
11428.0,582.8157016523169
11432.0,580.6901983986915
11436.0,577.8987555034812
11440.0,574.4839638074714
11444.0,570.4935991911892
11448.0,565.9801868790388
11452.0,561.0005114839281
11456.0,555.6150783840131
11460.0,549.8875327809636
11464.0,543.8840434423624
11468.0,537.6726586708935
11472.0,531.3226424617749
11476.0,524.9037990998949
11480.0,518.4857946036607
11484.0,512.1374834414618
11488.0,505.92624883082954
11492.0,499.91736468515626
11496.0,494.17338690421985
11500.0,488.7535812178809
11504.0,483.7133941928764
11508.0,479.10397330988127
11512.0,474.9717412255984
11516.0,471.3580284693479
11520.0,468.2987679040563
11524.0,465.8242533271814
11528.0,463.9589636177219
11532.0,462.7214528706661
11536.0,462.12430601930436
11540.0,462.174158547442
11544.0,462.8717780547653
11548.0,464.21220467370415
11552.0,466.18494665646926
11556.0,468.7742268659066
11560.0,471.95927542200843
11564.0,475.71466338479127
11568.0,480.01067209906614
11572.0,484.81369268971827
11576.0,490.0866501769302
11580.0,495.78944677587896
11584.0,501.8794191482493
11588.0,508.31180467340397
11592.0,515.0402121903783
11596.0,522.0170931080746
11600.0,529.1942092664785
11604.0,536.5230944311418
11608.0,543.955506790677
11612.0,551.4438702769824
11616.0,558.9417029163855
11620.0,566.4040307248396
11624.0,573.7877858606428
11628.0,581.052187823997
11632.0,588.1591064256745
11636.0,595.0734050181159
11640.0,601.7632620680494
11644.0,608.2004685226719
11648.0,614.3606975625972
11652.0,620.2237422636117
11656.0,625.773715502097
11660.0,630.9992053237958
11664.0,635.8933781998525
11668.0,640.4540223603259
11672.0,644.6835239047214
11676.0,648.5887697269585
11680.0,652.1809734170687
11684.0,655.4754230148097
11688.0,658.4911524557567
11692.0,661.2505414068435
11696.0,663.7788506800662
11700.0,666.103702434776
11704.0,668.2545159251745
11708.0,670.2619106491123
11712.0,672.1570894385078
11716.0,673.971214331672
11720.0,675.734788022486
11724.0,677.4770533403258
11728.0,679.2254226281448
11732.0,681.0049480947512
11736.0,682.8378432528356
11740.0,684.7430644446241
11744.0,686.7359602239914
11748.0,688.827995017358
11752.0,691.026552031621
11756.0,693.3348188424137
11760.0,695.7517575364101
11764.0,698.2721597543187
11768.0,700.8867855102793
11772.0,703.5825832428027
11776.0,706.3429871808914
11780.0,709.1482868074704
11784.0,711.9760619964957
11788.0,714.8016763029049
11792.0,717.5988199030223
11796.0,720.3400928315884
11800.0,722.9976184566959
11804.0,725.5436765812899
11808.0,727.951345150246
11812.0,730.1951392557371
11816.0,732.2516359476836
11820.0,734.1000732516236
11824.0,735.7229117663821
11828.0,737.1063472706168
11832.0,738.2407629407702
11836.0,739.1211101084041
11840.0,739.7472069926553
11844.0,740.123945577576
11848.0,740.261397861264
11852.0,740.1748142403721
11856.0,739.8845089616512
11860.0,739.4156304248486
11864.0,738.7978175651688
11868.0,738.0647473583557
11872.0,737.2535823760576
11876.0,736.4043309335887
11880.0,735.5591353906498
11884.0,734.7615063472248
11888.0,734.0555217324271
11892.0,733.4850101963018
11896.0,733.0927379762413
11900.0,732.9196177090353
11904.0,733.0039566092885
11908.0,733.3807600816266
11912.0,734.081105197837
11916.0,735.13159657418
11920.0,736.5539150710982
11924.0,738.3644674650005
11928.0,740.5741428625188
11932.0,743.1881791818556
11936.0,746.2061405505442
11940.0,749.6220040054139
11944.0,753.4243514738558
11948.0,757.5966607174919
11952.0,762.1176867964282
11956.0,766.9619237411528
11960.0,772.1001345653524
11964.0,777.4999365542917
11968.0,783.126427937307
11972.0,788.9428416116891
11976.0,794.9112115363562
11980.0,800.9930377441694
11984.0,807.1499365907353
11988.0,813.3442638143398
11992.0,819.5396991848985
11996.0,825.7017829299662
12000.0,831.7983956891314
12004.0,837.8001753977222
12008.0,843.6808661718628
12012.0,849.4175959071123
12016.0,854.9910808746474
12020.0,860.3857570778292
12024.0,865.5898395020288
12028.0,870.5953116374109
12032.0,875.3978487574408
12036.0,879.996679367107
12040.0,884.3943899731596
12044.0,888.596678881954
12048.0,892.6120651338028
12052.0,896.4515589633887
12056.0,900.1283003266684
12060.0,903.657172033738
12064.0,907.0543938753442
12068.0,910.3371038572739
12072.0,913.5229322949779
12076.0,916.6295740983832
12080.0,919.6743641273245
12084.0,922.673860054046
12088.0,925.6434367419155
12092.0,928.5968957318371
12096.0,931.546093016264
12100.0,934.5005878821173
12104.0,937.4673152282791
12108.0,940.450283419264
12112.0,943.4502994354659
12116.0,946.464722842501
12120.0,949.4872499554112
12124.0,952.5077295368887
12128.0,955.5120114399647
12132.0,958.4818297670332
12136.0,961.3947223493517
12140.0,964.2239886379103
12144.0,966.9386884211972
12148.0,969.5036841285648
12152.0,971.8797298165821
12156.0,974.023610244142
12160.0,975.8883336908804
12164.0,977.4233823220305
12168.0,978.5750238898036
12172.0,979.2866883121553
12176.0,979.4994121209334
12180.0,979.1523528872679
12184.0,978.1833745017382
12188.0,976.5297026140603
12192.0,974.1286476332447
12196.0,970.9183904709524
12200.0,966.8388237053753
12204.0,961.8324381228346
12208.0,955.8452418444102
12212.0,948.8276967843627
12216.0,940.7356553472246
12220.0,931.5312792072734
12224.0,921.1839216657071
12228.0,909.6709553062653
12232.0,896.9785273792078
12236.0,883.1022264945617
12240.0,868.0476457450766
12244.0,851.8308292245654
12248.0,834.4785909675679
12252.0,816.0286975344023
12256.0,796.5299077452216
12260.0,776.0418653877165
12264.0,754.6348430546041
12268.0,732.3893375827521
12272.0,709.3955198480731
12276.0,685.752543917239
12280.0,661.5677227727168
12284.0,636.955579977215
12288.0,612.0367886152405
12292.0,586.9370104999597
12296.0,561.7856499118476
12300.0,536.7145371334275
12304.0,511.85655790134433
12308.0,487.3442456877785
12312.0,463.3083544470076
12316.0,439.8764300913038
12320.0,417.1713994660643
12324.0,395.31019595225183
12328.0,374.40244100149164
12332.0,354.5492008386884
12336.0,335.841837125816
12340.0,318.3609694308636
12344.0,302.17556584685747
12348.0,287.3421761660995
12352.0,273.9043198053311
12356.0,261.89203831694135
12360.0,251.32161985181799
12364.0,242.19550036582208
12368.0,234.50234368864474
12372.0,228.2172998248031
12376.0,223.30243807742767
12380.0,219.7073488335613
12384.0,217.36990518211664
12388.0,216.21717300032952
12392.0,216.16645578000384
12396.0,217.12645832235717
12400.0,218.99855160742592
12404.0,221.6781197837034
12408.0,225.05596943863796
12412.0,229.01978106989836
12416.0,233.45558279478394
12420.0,238.24922663262217
12424.0,243.28784816715276
12428.0,248.46129116606716
12432.0,253.6634798759206
12436.0,258.7937231605903
12440.0,263.75793627846593
12444.0,268.46976778600913
12448.0,272.85162074729647
12452.0,276.83555907944975
12456.0,280.3640914340706
12460.0,283.39082646360725
12464.0,285.8809946135968
12468.0,287.8118327034613
12472.0,289.17282852653966
12476.0,289.9658235484009
12480.0,290.2049725368653
12484.0,289.91655962529893
12488.0,289.13867092161445
12492.0,287.92072444204564
12496.0,286.32285905577
12500.0,284.4151854067406
12504.0,282.27690341684695
12508.0,279.9952928551021
12512.0,277.6645854774557
12516.0,275.3847293448221
12520.0,273.2600580737936
12524.0,271.3978799101467
12528.0,269.9070035371041
12532.0,268.8962192534918
12536.0,268.47275534277185
12540.0,268.74072995384125
12544.0,269.79961869490813
12548.0,271.7427576130316
12552.0,274.6559004682632
12556.0,278.6158482862446
12560.0,283.6891681235439
12564.0,289.9310168554635
12568.0,297.3840846431186
12572.0,306.0776715700531
12576.0,316.02690973482356
12580.0,327.23214179460706
12584.0,339.67846551801307
12588.0,353.33545227619027
12592.0,368.15704556371315
12596.0,384.08164362056044
12600.0,401.0323680788822
12604.0,418.9175183365257
12608.0,437.63120910733426
12612.0,457.05418638918707
12616.0,477.0548150569468
12620.0,497.49022955533036
12624.0,518.2076377306144
12628.0,539.0457665367128
12632.0,559.836436981503
12636.0,580.406254128086
12640.0,600.5783962074476
12644.0,620.1744849444245
12648.0,639.016517064163
12652.0,656.9288346610108
12656.0,673.7401097613772
12660.0,689.2853162049784
12664.0,703.4076602560258
12668.0,715.9604405178288
12672.0,726.8088079911824
12676.0,735.8313984960142
12680.0,742.9218120232892
12684.0,747.9899167046684
12688.0,750.9629587841507
12692.0,751.7864640665149
12696.0,750.4249206358396
12700.0,746.8622370268736
12704.0,741.1019743384256
12708.0,733.1673548575804
12712.0,723.1010534997495
12716.0,710.9647816739953
12720.0,696.8386759755632
12724.0,680.8205062974005
12728.0,663.0247194434082
12732.0,643.5813350568474
12736.0,622.6347106975188
12740.0,600.3421924254808
12744.0,576.8726665946264
12748.0,552.4050279928915
12752.0,527.1265790990648
12756.0,501.2313750418469
12760.0,474.9185287813464
